Tool,Rate 1,Rate 2
EPR4Q,0.2495,0.2495
EPR4Q,0.2464,0.2464
EPR4Q,0.2426,0.2426
EPR4Q,0.2384,0.2384
EPR4Q,0.2342,0.2342
EPR4Q,0.2216,0.2216
EPR4Q,0.2175,0.2175
EPR4Q,0.2123,0.2123
EPR4Q,0.2068,0.2068
EPR4Q,0.2012,0.2012
EPR4Q,0.1844,0.1844
EPR4Q,0.1788,0.1788
EPR4Q,0.1732,0.1732
EPR4Q,0.1676,0.1676
EPR4Q,0.162,0.162
EPR4Q,0.1396,0.1396
EPR4Q,0.1341,0.1341
EPR4Q,0.1285,0.1285
EPR4Q,0.1229,0.1229
EPR4Q,0.1173,0.1173
EPR4Q,0.1061,0.1061
EPR4Q,0.1005,0.1005
EPR4Q,0.0949,0.0949
EPR4Q,0.0893,0.0893
EPR4Q,0.0837,0.0837
EPR4Q,0.0635,0.0635
EPR4Q,0.0607,0.0607
EPR4Q,0.0578,0.0578
EPR4Q,0.055,0.055
EPR4Q,0.0521,0.0521
EPR4Q,0.0436,0.0436
EPR4Q,0.0408,0.0408
EPR4Q,0.0379,0.0379
EPR4Q,0.0351,0.0351
EPR4Q,0.0309,0.0309
EPR4Q,0.0167,0.0167
EPR4Q,0.012,0.012
EPR4Q,0.0073,0.0073
EPR4Q,0.0025,0.0025
EPR4Q,0.0022,0.0022
EPR4Q,0.0164,0.0164
EPR4Q,0.0211,0.0211
EPR4Q,0.0258,0.0258
EPR4Q,0.0306,0.0306
EPR4Q,0.0353,0.0353
EPR4Q,0.0856,0.0856
EPR4Q,0.0956,0.0956
EPR4Q,0.0989,0.0989
EPR4Q,0.1023,0.1023
EPR4Q,0.1056,0.1056
EPR4Q,0.109,0.109
EPR4Q,0.1224,0.1224
EPR4Q,0.1258,0.1258
EPR4Q,0.1292,0.1292
EPR4Q,0.1327,0.1327
EPR4Q,0.1361,0.1361
EPR4Q,0.143,0.143
EPR4Q,0.1464,0.1464
EPR4Q,0.1499,0.1499
EPR4Q,0.1533,0.1533
EPR4Q,0.1567,0.1567
EPR4Q,0.1705,0.1705
EPR4Q,0.1739,0.1739
EPR4Q,0.1774,0.1774
EPR4Q,0.1808,0.1808
EPR4Q,0.1843,0.1843
EPR4Q,0.1964,0.1964
EPR4Q,0.2005,0.2005
EPR4Q,0.2045,0.2045
EPR4Q,0.2086,0.2086
EPR4Q,0.2126,0.2126
EPR4Q,0.2248,0.2248
EPR4Q,0.2289,0.2289
EPR4Q,0.2329,0.2329
EPR4Q,0.237,0.237
EPR4Q,0.2411,0.2411
EPR4Q,0.2532,0.2532
EPR4Q,0.2573,0.2573
EPR4Q,0.2614,0.2614
EPR4Q,0.2654,0.2654
EPR4Q,0.3256,0.3256
EPR4Q,0.3236,0.3236
EPR4Q,0.323,0.323
EPR4Q,0.3223,0.3223
EPR4Q,0.3216,0.3216
EPR4Q,0.321,0.321
EPR4Q,0.319,0.319
EPR4Q,0.3183,0.3183
EPR4Q,0.3176,0.3176
EPR4Q,0.317,0.317
EPR4Q,0.3163,0.3163
EPR4Q,0.3143,0.3143
EPR4Q,0.3137,0.3137
EPR4Q,0.313,0.313
EPR4Q,0.3123,0.3123
EPR4Q,0.3117,0.3117
EPR4Q,0.311,0.311
EPR4Q,0.3097,0.3097
EPR4Q,0.3074,0.3074
EPR4Q,0.3053,0.3053
EPR4Q,0.305,0.305
EPR4Q,0.3047,0.3047
EPR4Q,0.3037,0.3037
EPR4Q,0.3033,0.3033
EPR4Q,0.303,0.303
EPR4Q,0.3026,0.3026
EPR4Q,0.3023,0.3023
EPR4Q,0.302,0.302
EPR4Q,0.3009,0.3009
EPR4Q,0.3006,0.3006
EPR4Q,0.2999,0.2999
EPR4Q,0.299,0.299
EPR4Q,0.2981,0.2981
EPR4Q,0.2964,0.2964
EPR4Q,0.2955,0.2955
EPR4Q,0.2946,0.2946
EPR4Q,0.2937,0.2937
EPR4Q,0.2929,0.2929
EPR4Q,0.292,0.292
EPR4Q,0.2789,0.2789
EPR4Q,0.2787,0.2787
EPR4Q,0.2774,0.2774
EPR4Q,0.2768,0.2768
EPR4Q,0.2762,0.2762
EPR4Q,0.2756,0.2756
EPR4Q,0.275,0.275
EPR4Q,0.2732,0.2732
EPR4Q,0.2727,0.2727
EPR4Q,0.2721,0.2721
EPR4Q,0.2715,0.2715
EPR4Q,0.2709,0.2709
EPR4Q,0.2691,0.2691
EPR4Q,0.2685,0.2685
EPR4Q,0.2679,0.2679
EPR4Q,0.2673,0.2673
EPR4Q,0.2668,0.2668
EPR4Q,0.2662,0.2662
EPR4Q,0.265,0.265
EPR4Q,0.2644,0.2644
EPR4Q,0.2638,0.2638
EPR4Q,0.2632,0.2632
EPR4Q,0.2626,0.2626
EPR4Q,0.2608,0.2608
EPR4Q,0.2605,0.2605
EPR4Q,0.2608,0.2608
EPR4Q,0.2611,0.2611
EPR4Q,0.2614,0.2614
EPR4Q,0.2624,0.2624
EPR4Q,0.2627,0.2627
EPR4Q,0.263,0.263
EPR4Q,0.2633,0.2633
EPR4Q,0.2636,0.2636
EPR4Q,0.2639,0.2639
EPR4Q,0.2649,0.2649
EPR4Q,0.2652,0.2652
EPR4Q,0.2655,0.2655
EPR4Q,0.2658,0.2658
EPR4Q,0.2661,0.2661
EPR4Q,0.2667,0.2667
EPR4Q,0.2671,0.2671
EPR4Q,0.2582,0.2582
EPR4Q,0.2557,0.2557
EPR4Q,0.2531,0.2531
EPR4Q,0.2455,0.2455
EPR4Q,0.243,0.243
EPR4Q,0.2404,0.2404
EPR4Q,0.2379,0.2379
EPR4Q,0.2353,0.2353
EPR4Q,0.2277,0.2277
EPR4Q,0.2252,0.2252
EPR4Q,0.2226,0.2226
EPR4Q,0.2201,0.2201
EPR4Q,0.2175,0.2175
EPR4Q,0.2099,0.2099
EPR4Q,0.2074,0.2074
EPR4Q,0.2048,0.2048
EPR4Q,0.2023,0.2023
EPR4Q,0.1998,0.1998
EPR4Q,0.1941,0.1941
EPR4Q,0.1923,0.1923
EPR4Q,0.1906,0.1906
EPR4Q,0.1889,0.1889
EPR4Q,0.1872,0.1872
EPR4Q,0.1854,0.1854
EPR4Q,0.182,0.182
EPR4Q,0.1803,0.1803
EPR4Q,0.1785,0.1785
EPR4Q,0.1768,0.1768
EPR4Q,0.1751,0.1751
EPR4Q,0.1699,0.1699
EPR4Q,0.1682,0.1682
EPR4Q,0.1665,0.1665
EPR4Q,0.1647,0.1647
EPR4Q,0.163,0.163
EPR4Q,0.1613,0.1613
EPR4Q,0.1578,0.1578
EPR4Q,0.1561,0.1561
EPR4Q,0.1544,0.1544
EPR4Q,0.2226,0.2226
EPR4Q,0.228,0.228
EPR4Q,0.2386,0.2386
EPR4Q,0.2416,0.2416
EPR4Q,0.2447,0.2447
EPR4Q,0.2478,0.2478
EPR4Q,0.2508,0.2508
EPR4Q,0.26,0.26
EPR4Q,0.2631,0.2631
EPR4Q,0.2661,0.2661
EPR4Q,0.2692,0.2692
EPR4Q,0.2723,0.2723
EPR4Q,0.2815,0.2815
EPR4Q,0.2845,0.2845
EPR4Q,0.2876,0.2876
EPR4Q,0.2907,0.2907
EPR4Q,0.2937,0.2937
EPR4Q,0.296,0.296
EPR4Q,0.2951,0.2951
EPR4Q,0.2942,0.2942
EPR4Q,0.2933,0.2933
EPR4Q,0.2924,0.2924
EPR4Q,0.2897,0.2897
EPR4Q,0.2888,0.2888
EPR4Q,0.2879,0.2879
EPR4Q,0.287,0.287
EPR4Q,0.2868,0.2868
EPR4Q,0.2804,0.2804
EPR4Q,0.2773,0.2773
EPR4Q,0.2741,0.2741
EPR4Q,0.2726,0.2726
EPR4Q,0.2713,0.2713
EPR4Q,0.2674,0.2674
EPR4Q,0.2661,0.2661
EPR4Q,0.2648,0.2648
EPR4Q,0.2635,0.2635
EPR4Q,0.2622,0.2622
EPR4Q,0.2584,0.2584
EPR4Q,0.2571,0.2571
EPR4Q,0.2558,0.2558
EPR4Q,0.2545,0.2545
EPR4Q,0.2532,0.2532
EPR4Q,0.23,0.23
EPR4Q,0.2287,0.2287
EPR4Q,0.2274,0.2274
EPR4Q,0.2261,0.2261
EPR4Q,0.2248,0.2248
EPR4Q,0.2209,0.2209
EPR4Q,0.2197,0.2197
EPR4Q,0.2184,0.2184
EPR4Q,0.2168,0.2168
EPR4Q,0.2152,0.2152
EPR4Q,0.2119,0.2119
EPR4Q,0.2102,0.2102
EPR4Q,0.2086,0.2086
EPR4Q,0.207,0.207
EPR4Q,0.2053,0.2053
EPR4Q,0.2037,0.2037
EPR4Q,0.1987,0.1987
EPR4Q,0.1971,0.1971
EPR4Q,0.1954,0.1954
EPR4Q,0.1938,0.1938
EPR4Q,0.1922,0.1922
EPR4Q,0.193,0.193
EPR4Q,0.1933,0.1933
EPR4Q,0.1936,0.1936
EPR4Q,0.1939,0.1939
EPR4Q,0.1942,0.1942
EPR4Q,0.195,0.195
EPR4Q,0.1953,0.1953
EPR4Q,0.1956,0.1956
EPR4Q,0.1959,0.1959
EPR4Q,0.1962,0.1962
EPR4Q,0.1971,0.1971
EPR4Q,0.1974,0.1974
EPR4Q,0.1976,0.1976
EPR4Q,0.1979,0.1979
EPR4Q,0.1982,0.1982
EPR4Q,0.1991,0.1991
EPR4Q,0.1994,0.1994
EPR4Q,0.1997,0.1997
EPR4Q,0.2,0.2
EPR4Q,0.2002,0.2002
EPR4Q,0.206,0.206
EPR4Q,0.2063,0.2063
EPR4Q,0.2066,0.2066
EPR4Q,0.2072,0.2072
EPR4Q,0.2075,0.2075
EPR4Q,0.2078,0.2078
EPR4Q,0.208,0.208
EPR4Q,0.2082,0.2082
EPR4Q,0.2066,0.2066
EPR4Q,0.2033,0.2033
EPR4Q,0.2016,0.2016
EPR4Q,0.1997,0.1997
EPR4Q,0.1968,0.1968
EPR4Q,0.1939,0.1939
EPR4Q,0.1911,0.1911
EPR4Q,0.1824,0.1824
EPR4Q,0.1795,0.1795
EPR4Q,0.1766,0.1766
EPR4Q,0.1737,0.1737
EPR4Q,0.1709,0.1709
EPR4Q,0.1651,0.1651
EPR4Q,0.1622,0.1622
EPR4Q,0.1593,0.1593
EPR4Q,0.1564,0.1564
EPR4Q,0.1535,0.1535
EPR4Q,0.1507,0.1507
EPR4Q,0.142,0.142
EPR4Q,0.1391,0.1391
EPR4Q,0.1362,0.1362
EPR4Q,0.1334,0.1334
EPR4Q,0.1309,0.1309
EPR4Q,0.1234,0.1234
EPR4Q,0.1209,0.1209
EPR4Q,0.1184,0.1184
EPR4Q,0.1159,0.1159
EPR4Q,0.1134,0.1134
EPR4Q,0.1059,0.1059
EPR4Q,0.1034,0.1034
EPR4Q,0.1009,0.1009
EPR4Q,0.0984,0.0984
EPR4Q,0.0959,0.0959
EPR4Q,0.0679,0.0679
EPR4Q,0.0696,0.0696
EPR4Q,0.0714,0.0714
EPR4Q,0.0732,0.0732
EPR4Q,0.0749,0.0749
EPR4Q,0.0785,0.0785
EPR4Q,0.0802,0.0802
EPR4Q,0.082,0.082
EPR4Q,0.0838,0.0838
EPR4Q,0.0856,0.0856
EPR4Q,0.0909,0.0909
EPR4Q,0.0926,0.0926
EPR4Q,0.0944,0.0944
EPR4Q,0.0962,0.0962
EPR4Q,0.0979,0.0979
EPR4Q,0.0997,0.0997
EPR4Q,0.1032,0.1032
EPR4Q,0.105,0.105
EPR4Q,0.1068,0.1068
EPR4Q,0.1086,0.1086
EPR4Q,0.1103,0.1103
EPR4Q,0.1121,0.1121
EPR4Q,0.1174,0.1174
EPR4Q,0.1192,0.1192
EPR4Q,0.1209,0.1209
EPR4Q,0.1227,0.1227
EPR4Q,0.1245,0.1245
EPR4Q,0.1281,0.1281
EPR4Q,0.1299,0.1299
EPR4Q,0.1317,0.1317
EPR4Q,0.1335,0.1335
EPR4Q,0.1353,0.1353
EPR4Q,0.1371,0.1371
EPR4Q,0.1426,0.1426
EPR4Q,0.1444,0.1444
EPR4Q,0.1462,0.1462
EPR4Q,0.148,0.148
EPR4Q,0.1499,0.1499
EPR4Q,0.1553,0.1553
EPR4Q,0.1571,0.1571
EPR4Q,0.188,0.188
EPR4Q,0.1934,0.1934
EPR4Q,0.1952,0.1952
EPR4Q,0.1971,0.1971
EPR4Q,0.1972,0.1972
EPR4Q,0.1951,0.1951
EPR4Q,0.1887,0.1887
EPR4Q,0.1866,0.1866
EPR4Q,0.1845,0.1845
EPR4Q,0.1824,0.1824
EPR4Q,0.1803,0.1803
EPR4Q,0.1739,0.1739
EPR4Q,0.1718,0.1718
EPR4Q,0.1697,0.1697
EPR4Q,0.1675,0.1675
EPR4Q,0.1654,0.1654
EPR4Q,0.1633,0.1633
EPR4Q,0.1591,0.1591
EPR4Q,0.1569,0.1569
EPR4Q,0.1548,0.1548
EPR4Q,0.1527,0.1527
EPR4Q,0.1506,0.1506
EPR4Q,0.1442,0.1442
EPR4Q,0.1421,0.1421
EPR4Q,0.14,0.14
EPR4Q,0.1379,0.1379
EPR4Q,0.1357,0.1357
EPR4Q,0.1336,0.1336
EPR4Q,0.1294,0.1294
EPR4Q,0.1273,0.1273
EPR4Q,0.1251,0.1251
EPR4Q,0.123,0.123
EPR4Q,0.1209,0.1209
EPR4Q,0.1188,0.1188
EPR4Q,0.1145,0.1145
EPR4Q,0.1124,0.1124
EPR4Q,0.0674,0.0674
EPR4Q,0.0652,0.0652
EPR4Q,0.063,0.063
EPR4Q,0.0607,0.0607
EPR4Q,0.0585,0.0585
EPR4Q,0.0518,0.0518
EPR4Q,0.0496,0.0496
EPR4Q,0.0474,0.0474
EPR4Q,0.0452,0.0452
EPR4Q,0.0429,0.0429
EPR4Q,0.0363,0.0363
EPR4Q,0.034,0.034
EPR4Q,0.0318,0.0318
EPR4Q,0.0305,0.0305
EPR4Q,0.0306,0.0306
EPR4Q,0.031,0.031
EPR4Q,0.0311,0.0311
EPR4Q,0.0312,0.0312
EPR4Q,0.0313,0.0313
EPR4Q,0.0315,0.0315
EPR4Q,0.0318,0.0318
EPR4Q,0.0319,0.0319
EPR4Q,0.032,0.032
EPR4Q,0.0321,0.0321
EPR4Q,0.0323,0.0323
EPR4Q,0.0324,0.0324
EPR4Q,0.0326,0.0326
EPR4Q,0.0327,0.0327
EPR4Q,0.0328,0.0328
EPR4Q,0.033,0.033
EPR4Q,0.0331,0.0331
EPR4Q,0.0359,0.0359
EPR4Q,0.036,0.036
EPR4Q,0.0361,0.0361
EPR4Q,0.0362,0.0362
EPR4Q,0.0363,0.0363
EPR4Q,0.0365,0.0365
EPR4Q,0.0367,0.0367
EPR4Q,0.0368,0.0368
EPR4Q,0.0369,0.0369
EPR4Q,0.037,0.037
EPR4Q,0.037,0.037
EPR4Q,0.037,0.037
EPR4Q,0.0371,0.0371
EPR4Q,0.0372,0.0372
EPR4Q,0.0372,0.0372
EPR4Q,0.0372,0.0372
EPR4Q,0.0373,0.0373
EPR4Q,0.0373,0.0373
EPR4Q,0.0375,0.0375
EPR4Q,0.0375,0.0375
EPR4Q,0.0375,0.0375
EPR4Q,0.0376,0.0376
EPR4Q,0.0376,0.0376
EPR4Q,0.0377,0.0377
EPR4Q,0.0378,0.0378
EPR4Q,0.0378,0.0378
EPR4Q,0.0378,0.0378
EPR4Q,0.0379,0.0379
EPR4Q,0.0379,0.0379
EPR4Q,0.038,0.038
EPR4Q,0.0381,0.0381
EPR4Q,0.0381,0.0381
EPR4Q,0.0382,0.0382
EPR4Q,0.0382,0.0382
EPR4Q,0.0392,0.0392
EPR4Q,0.0393,0.0393
EPR4Q,0.0393,0.0393
EPR4Q,0.0393,0.0393
EPR4Q,0.0394,0.0394
EPR4Q,0.0394,0.0394
EPR4Q,0.0395,0.0395
EPR4Q,0.0396,0.0396
EPR4Q,0.0396,0.0396
EPR4Q,0.0396,0.0396
EPR4Q,0.0397,0.0397
EPR4Q,0.0397,0.0397
EPR4Q,0.0393,0.0393
EPR4Q,0.039,0.039
EPR4Q,0.0388,0.0388
EPR4Q,0.0386,0.0386
EPR4Q,0.0383,0.0383
EPR4Q,0.0381,0.0381
EPR4Q,0.0376,0.0376
EPR4Q,0.0374,0.0374
EPR4Q,0.0371,0.0371
EPR4Q,0.0369,0.0369
EPR4Q,0.0367,0.0367
EPR4Q,0.0364,0.0364
EPR4Q,0.036,0.036
EPR4Q,0.0357,0.0357
EPR4Q,0.0355,0.0355
EPR4Q,0.0352,0.0352
EPR4Q,0.035,0.035
EPR4Q,0.0348,0.0348
EPR4Q,0.0343,0.0343
EPR4Q,0.0341,0.0341
EPR4Q,0.0338,0.0338
EPR4Q,0.0336,0.0336
EPR4Q,0.0333,0.0333
EPR4Q,0.0331,0.0331
EPR4Q,0.0321,0.0321
EPR4Q,0.0332,0.0332
EPR4Q,0.0344,0.0344
EPR4Q,0.0355,0.0355
EPR4Q,0.0367,0.0367
EPR4Q,0.0401,0.0401
EPR4Q,0.0413,0.0413
EPR4Q,0.0424,0.0424
EPR4Q,0.0436,0.0436
EPR4Q,0.0447,0.0447
EPR4Q,0.0471,0.0471
EPR4Q,0.0473,0.0473
EPR4Q,0.0475,0.0475
EPR4Q,0.0477,0.0477
EPR4Q,0.048,0.048
EPR4Q,0.0486,0.0486
EPR4Q,0.0488,0.0488
EPR4Q,0.0484,0.0484
EPR4Q,0.046,0.046
EPR4Q,0.0436,0.0436
EPR4Q,0.0412,0.0412
EPR4Q,0.0373,0.0373
EPR4Q,0.0349,0.0349
EPR4Q,0.0324,0.0324
EPR4Q,0.0292,0.0292
EPR4Q,0.0261,0.0261
EPR4Q,0.0229,0.0229
EPR4Q,0.0165,0.0165
EPR4Q,0.0133,0.0133
EPR4Q,0.0109,0.0109
EPR4Q,0.0091,0.0091
EPR4Q,0.0072,0.0072
EPR4Q,0.0029,0.0029
EPR4Q,0.0041,0.0041
EPR4Q,0.0052,0.0052
EPR4Q,0.0064,0.0064
EPR4Q,0.0371,0.0371
EPR4Q,0.0382,0.0382
EPR4Q,0.0394,0.0394
EPR4Q,0.0406,0.0406
EPR4Q,0.0418,0.0418
EPR4Q,0.0437,0.0437
EPR4Q,0.0439,0.0439
EPR4Q,0.044,0.044
EPR4Q,0.0442,0.0442
EPR4Q,0.0443,0.0443
EPR4Q,0.0446,0.0446
EPR4Q,0.0448,0.0448
EPR4Q,0.045,0.045
EPR4Q,0.0451,0.0451
EPR4Q,0.0453,0.0453
EPR4Q,0.0454,0.0454
EPR4Q,0.0459,0.0459
EPR4Q,0.0461,0.0461
EPR4Q,0.0462,0.0462
EPR4Q,0.0464,0.0464
EPR4Q,0.0465,0.0465
EPR4Q,0.0464,0.0464
EPR4Q,0.0451,0.0451
EPR4Q,0.0438,0.0438
EPR4Q,0.0426,0.0426
EPR4Q,0.0413,0.0413
EPR4Q,0.0375,0.0375
EPR4Q,0.0362,0.0362
EPR4Q,0.0349,0.0349
EPR4Q,0.0337,0.0337
EPR4Q,0.0324,0.0324
EPR4Q,0.0311,0.0311
EPR4Q,0.0285,0.0285
EPR4Q,0.0236,0.0236
EPR4Q,0.0186,0.0186
EPR4Q,0.0993,0.0993
EPR4Q,0.1047,0.1047
EPR4Q,0.1101,0.1101
EPR4Q,0.1201,0.1201
EPR4Q,0.1242,0.1242
EPR4Q,0.1283,0.1283
EPR4Q,0.1323,0.1323
EPR4Q,0.1364,0.1364
EPR4Q,0.1405,0.1405
EPR4Q,0.1486,0.1486
EPR4Q,0.1527,0.1527
EPR4Q,0.1568,0.1568
EPR4Q,0.1609,0.1609
EPR4Q,0.165,0.165
EPR4Q,0.1688,0.1688
EPR4Q,0.1641,0.1641
EPR4Q,0.1618,0.1618
EPR4Q,0.1595,0.1595
EPR4Q,0.1572,0.1572
EPR4Q,0.1549,0.1549
EPR4Q,0.1525,0.1525
EPR4Q,0.1456,0.1456
EPR4Q,0.1433,0.1433
EPR4Q,0.1409,0.1409
EPR4Q,0.1386,0.1386
EPR4Q,0.1363,0.1363
EPR4Q,0.1317,0.1317
EPR4Q,0.1294,0.1294
EPR4Q,0.127,0.127
EPR4Q,0.1247,0.1247
EPR4Q,0.1222,0.1222
EPR4Q,0.1196,0.1196
EPR4Q,0.1117,0.1117
EPR4Q,0.1091,0.1091
EPR4Q,0.1065,0.1065
EPR4Q,0.1039,0.1039
EPR4Q,0.1013,0.1013
EPR4Q,0.0934,0.0934
EPR4Q,0.0908,0.0908
EPR4Q,0.0882,0.0882
EPR4Q,0.0856,0.0856
EPR4Q,0.0829,0.0829
EPR4Q,0.0751,0.0751
EPR4Q,0.0725,0.0725
EPR4Q,0.0699,0.0699
EPR4Q,0.131,0.131
EPR4Q,0.1499,0.1499
EPR4Q,0.1878,0.1878
EPR4Q,0.2068,0.2068
EPR4Q,0.2289,0.2289
EPR4Q,0.2521,0.2521
EPR4Q,0.2753,0.2753
EPR4Q,0.2985,0.2985
EPR4Q,0.3664,0.3664
EPR4Q,0.3886,0.3886
EPR4Q,0.4109,0.4109
EPR4Q,0.4331,0.4331
EPR4Q,0.4553,0.4553
EPR4Q,0.4998,0.4998
EPR4Q,0.5221,0.5221
EPR4Q,0.5394,0.5394
EPR4Q,0.5521,0.5521
EPR4Q,0.5648,0.5648
EPR4Q,0.5775,0.5775
EPR4Q,0.6042,0.6042
EPR4Q,0.6088,0.6088
EPR4Q,0.6114,0.6114
EPR4Q,0.614,0.614
EPR4Q,0.6166,0.6166
EPR4Q,0.6243,0.6243
EPR4Q,0.6269,0.6269
EPR4Q,0.6295,0.6295
EPR4Q,0.6321,0.6321
EPR4Q,0.6347,0.6347
EPR4Q,0.6425,0.6425
EPR4Q,0.6451,0.6451
EPR4Q,0.6476,0.6476
EPR4Q,0.6502,0.6502
EPR4Q,0.6528,0.6528
EPR4Q,0.6606,0.6606
EPR4Q,0.6629,0.6629
EPR4Q,0.6652,0.6652
EPR4Q,0.6707,0.6707
EPR4Q,0.6761,0.6761
EPR4Q,0.6925,0.6925
EPR4Q,0.6979,0.6979
EPR4Q,0.7033,0.7033
EPR4Q,0.7088,0.7088
EPR4Q,0.7142,0.7142
EPR4Q,0.7197,0.7197
EPR4Q,0.7305,0.7305
EPR4Q,0.736,0.736
EPR4Q,0.7414,0.7414
EPR4Q,0.7469,0.7469
EPR4Q,0.7523,0.7523
EPR4Q,0.7578,0.7578
EPR4Q,0.7686,0.7686
EPR4Q,0.7741,0.7741
EPR4Q,0.7795,0.7795
EPR4Q,0.785,0.785
EPR4Q,0.7904,0.7904
EPR4Q,0.7958,0.7958
EPR4Q,0.8067,0.8067
EPR4Q,0.8122,0.8122
EPR4Q,0.8176,0.8176
EPR4Q,0.8231,0.8231
EPR4Q,0.8248,0.8248
EPR4Q,0.8174,0.8174
EPR4Q,0.7976,0.7976
EPR4Q,0.7873,0.7873
EPR4Q,0.777,0.777
EPR4Q,0.7667,0.7667
EPR4Q,0.7563,0.7563
EPR4Q,0.746,0.746
EPR4Q,0.7254,0.7254
EPR4Q,0.7151,0.7151
EPR4Q,0.7048,0.7048
EPR4Q,0.6945,0.6945
EPR4Q,0.6842,0.6842
EPR4Q,0.6742,0.6742
EPR4Q,0.6577,0.6577
EPR4Q,0.6494,0.6494
EPR4Q,0.6411,0.6411
EPR4Q,0.6329,0.6329
EPR4Q,0.6263,0.6263
EPR4Q,0.6226,0.6226
EPR4Q,0.615,0.615
EPR4Q,0.6113,0.6113
EPR4Q,0.6077,0.6077
EPR4Q,0.6045,0.6045
EPR4Q,0.6014,0.6014
EPR4Q,0.5982,0.5982
EPR4Q,0.5951,0.5951
EPR4Q,0.592,0.592
EPR4Q,0.5888,0.5888
EPR4Q,0.5857,0.5857
EPR4Q,0.5826,0.5826
EPR4Q,0.5763,0.5763
EPR4Q,0.5732,0.5732
EPR4Q,0.57,0.57
EPR4Q,0.5669,0.5669
EPR4Q,0.5615,0.5615
EPR4Q,0.5606,0.5606
EPR4Q,0.5597,0.5597
EPR4Q,0.5589,0.5589
EPR4Q,0.558,0.558
EPR4Q,0.5572,0.5572
EPR4Q,0.5555,0.5555
EPR4Q,0.5546,0.5546
EPR4Q,0.5538,0.5538
EPR4Q,0.553,0.553
EPR4Q,0.5521,0.5521
EPR4Q,0.5513,0.5513
EPR4Q,0.5497,0.5497
EPR4Q,0.5488,0.5488
EPR4Q,0.548,0.548
EPR4Q,0.5472,0.5472
EPR4Q,0.5464,0.5464
EPR4Q,0.5456,0.5456
EPR4Q,0.5437,0.5437
EPR4Q,0.5412,0.5412
EPR4Q,0.5388,0.5388
EPR4Q,0.5363,0.5363
EPR4Q,0.5315,0.5315
EPR4Q,0.5267,0.5267
EPR4Q,0.5219,0.5219
EPR4Q,0.5147,0.5147
EPR4Q,0.5123,0.5123
EPR4Q,0.5099,0.5099
EPR4Q,0.5076,0.5076
EPR4Q,0.5052,0.5052
EPR4Q,0.5028,0.5028
EPR4Q,0.5005,0.5005
EPR4Q,0.4981,0.4981
EPR4Q,0.4958,0.4958
EPR4Q,0.4935,0.4935
EPR4Q,0.4911,0.4911
EPR4Q,0.4888,0.4888
EPR4Q,0.4865,0.4865
EPR4Q,0.4818,0.4818
EPR4Q,0.4795,0.4795
EPR4Q,0.4772,0.4772
EPR4Q,0.4749,0.4749
EPR4Q,0.4704,0.4704
EPR4Q,0.4681,0.4681
EPR4Q,0.4658,0.4658
EPR4Q,0.4635,0.4635
EPR4Q,0.4588,0.4588
EPR4Q,0.4541,0.4541
EPR4Q,0.4468,0.4468
EPR4Q,0.4438,0.4438
EPR4Q,0.4408,0.4408
EPR4Q,0.4379,0.4379
EPR4Q,0.4349,0.4349
EPR4Q,0.432,0.432
EPR4Q,0.426,0.426
EPR4Q,0.4201,0.4201
EPR4Q,0.4172,0.4172
EPR4Q,0.4142,0.4142
EPR4Q,0.4112,0.4112
EPR4Q,0.4053,0.4053
EPR4Q,0.4024,0.4024
EPR4Q,0.3994,0.3994
EPR4Q,0.3964,0.3964
EPR4Q,0.3941,0.3941
EPR4Q,0.3929,0.3929
EPR4Q,0.3904,0.3904
EPR4Q,0.3892,0.3892
EPR4Q,0.3879,0.3879
EPR4Q,0.3867,0.3867
EPR4Q,0.3842,0.3842
EPR4Q,0.383,0.383
EPR4Q,0.3817,0.3817
EPR4Q,0.3805,0.3805
EPR4Q,0.3793,0.3793
EPR4Q,0.378,0.378
EPR4Q,0.3756,0.3756
EPR4Q,0.3743,0.3743
EPR4Q,0.3731,0.3731
EPR4Q,0.3719,0.3719
EPR4Q,0.3708,0.3708
EPR4Q,0.3697,0.3697
EPR4Q,0.3671,0.3671
EPR4Q,0.3658,0.3658
EPR4Q,0.3646,0.3646
EPR4Q,0.3633,0.3633
EPR4Q,0.362,0.362
EPR4Q,0.3607,0.3607
EPR4Q,0.3582,0.3582
EPR4Q,0.3569,0.3569
EPR4Q,0.3556,0.3556
EPR4Q,0.3564,0.3564
EPR4Q,0.3585,0.3585
EPR4Q,0.3595,0.3595
EPR4Q,0.3605,0.3605
EPR4Q,0.3616,0.3616
EPR4Q,0.3626,0.3626
EPR4Q,0.3636,0.3636
EPR4Q,0.3656,0.3656
EPR4Q,0.3677,0.3677
EPR4Q,0.3687,0.3687
EPR4Q,0.3697,0.3697
EPR4Q,0.3703,0.3703
EPR4Q,0.3714,0.3714
EPR4Q,0.372,0.372
EPR4Q,0.3726,0.3726
EPR4Q,0.3732,0.3732
EPR4Q,0.3738,0.3738
EPR4Q,0.3744,0.3744
EPR4Q,0.3756,0.3756
EPR4Q,0.3761,0.3761
EPR4Q,0.3767,0.3767
EPR4Q,0.3773,0.3773
EPR4Q,0.3779,0.3779
EPR4Q,0.3785,0.3785
EPR4Q,0.3791,0.3791
EPR4Q,0.3797,0.3797
EPR4Q,0.3803,0.3803
EPR4Q,0.3808,0.3808
EPR4Q,0.3814,0.3814
EPR4Q,0.3826,0.3826
