TIC,latitude,longitude,Tmag,GAIAmag,Vmag,Jmag,Kmag,Teff,logg,MH,lumclass,rad,e_rad,mass,numcont,contratio,pmRA,pmDEC,Sectors,Epoch,Period,Duration,Depth,Depth,Tmag,Delta Tmag
382437043,-63.72024296,117.2150694,9.3109,9.67974,9.761,8.831,8.493,6434,3.93199,,DWARF,2.04178,0.0960201,1.3,218,0.14162226,-19.9339,27.4001,5,2458439.355,1.14288,1.699,2270,,10.2098,6.609935357
382463648,-45.90950705,353.1048688,13.1066,13.625,13.917,12.385,11.92,5290,4.44525,,DWARF,0.946086,,0.91,,,44.3785,-14.2169,10,2458569.833,4.981511,2.860767,18068.86523,,11.3728,4.357672803
382474101,-52.046527,12.274293,10.179,,10.726,9.682,9.392,,,,DWARF,,,,,,-7.4,-5.2,10_11,2458574.949,41.464935,6.184271,915.749756,,9.6517,7.595557971
382626661,-65.44155025,118.5696252,9.6768,10.1971,10.41,9.001,8.517,5245,4.5742,,DWARF,0.811062,0.0481206,0.9,227,0.004159521,-30.7703,15.8421,10,2458573.479,4.636234,4.752872,9739.208008,,12.3335,5.028690896
382980571,-63.08661199,183.7049862,10.1598,10.6657,10.6,9.51,9.01,5742,4.49257,,DWARF,0.953159,0.0465452,1.03,3853,0.297891825,-91.3354,-24.5152,5,2458438.307,0.7395,0.322,9605.5,,11.0057,5.043700059
383390264,-88.12103283,192.591751,8.7581,9.11523,9.23,8.272,8.002,6413,4.43043,,DWARF,1.14582,0.0509699,1.29,183,0.004738577,-18.7758,-18.0863,5,2458439.041,0.8312,1.524,380,,8.95699,8.550541008
383531859,-60.38359169,216.1477295,9.5918,9.66967,9.764,9.425,9.414,8331,,,DWARF,2.14183,,,1969,0.109263487,-2.1,-2.2,16_17,2458741.148,5.77804,2.378,5170,,9.624,5.716273642
384045439,53.29372447,327.2746834,10.0478,10.5931,10.947,9.264,8.694,5113,4.7063,,DWARF,0.680979,0.0403618,0.86,1065,0.114678673,174.708,10.008,4,2458412.375,1.470258,1.37737,2586.506592,,9.89377,6.468216026
384513078,-79.13514658,253.1097934,10.0717,10.6755,10.951,9.203,8.601,5042,,,GIANT,4.93786,,,,,10.4757,-8.29869,6,2458468.758,0.76189,1.904,190,,8.7973,9.303115998
384549882,-54.9039529,136.5277835,8.802,8.7694,8.76,8.678,8.724,11892,4.13639,,DWARF,2.51982,0.0942966,3.17,1806,0.116304494,-10.8625,7.06336,18,2458791.202,0.55973,1.546,3619.530029,,10.2845,6.10336954
385105624,46.68218285,50.80800084,10.4511,10.9381,11.043,9.76,9.364,6222.3,4.14862,-0.003,DWARF,1.52868,0.147035,1.2,292,0.545081437,15.5202,-16.1295,1_2_3_4_5_6,2458327.521,3.288776,3.410191,7125.315013,,10.6103,5.367989826
385624852,-55.1979711,138.4023586,8.0981,8.178,8.211,7.866,7.795,9081,3.8307,,DWARF,3.05175,0.0871231,2.3,1823,0.016364843,-14.1885,14.2607,2,2458360.242,6.558054,2.233632,1461.710083,,10.42,7.087846893
386259537,-12.94475187,127.3872879,11.3299,11.7206,12.167,10.8,10.483,6158,3.81619,,DWARF,2.21327,0.111191,1.17,209,0.4561715,-13.1835,-3.82061,2,2458362.953,9.955936,2.521805,1126.601724,,10.42,7.370573971
386435344,-16.88491903,127.9952517,8.77728,9.1051,9.22,8.288,8.036,6483,4.01045,,DWARF,1.88186,0.0818217,1.323,247,0.005796253,12.8895,-46.8626,2,2458354.552,10.354252,2.236524,1657.067871,,10.42,6.951649258
387079085,-64.63419473,217.0233744,9.0039,9.36245,9.496,8.456,8.194,6534,3.94807,,DWARF,2.04252,0.0895929,1.35,4831,0.110496379,-49.0387,-21.0723,2,2458355.575,2.77422,1.71,5410,,13.3547,5.667006837
387259626,66.44029436,308.6699249,10.1543,10.4843,10.542,9.702,9.474,6600,4.3169,,DWARF,1.34961,0.0561834,1.378,207,0.049303804,33.6995,20.7926,2,2458354.29,4.04655,2.993,28330,,13.5134,3.869383564
387260717,70.95417544,309.3486846,9.97595,10.3495,10.499,9.426,9.114,7257,4.63649,,DWARF,1.01722,0.0397236,1.634,154,0.003112004,10.5307,-20.4184,2,2458354.483,1.70429,1.933,8260,,13.5477,5.207549882
387413037,69.15187525,311.2366371,10.3197,10.6386,10.901,9.827,9.586,6745,4.22769,,DWARF,1.52887,0.0640704,1.44,233,0.04793219,-8.47685,-15.7883,16_17,2458741.286,5.71204,4.739,7600,,10.0687,5.297966019
387527558,70.7963538,312.3266436,13.0367,14.1902,15.263,11.599,10.778,3514,4.81377,,DWARF,0.414101,0.0123306,0.407305,142,0.00450965,33.3232,58.2199,16_17,2458740.572,2.58929,3.842,580,,10.4116,8.091430016
387664866,50.48150008,323.5486252,9.08409,9.44882,9.623,8.466,8.333,6504,3.40075,,DWARF,3.81133,0.170774,1.333,1147,0.547863543,0.223538,-12.9083,11,2458601.487,3.21833,1.737,1220,,10.3345,7.284100423
387664868,50.48185224,323.5503671,10.8823,11.3952,11.5934,8.748,9.751,7083,3.60132,,DWARF,3.28341,,1.57,,,-1.67956,3.0767,6,2458471.2,2.56876,2.767,360.520996,,10.1775,8.607673594
387690507,12.8818478,103.4127729,13.5287,14.6439,15.403,12.112,11.238,3566,4.69846,,DWARF,0.544769,0.0163464,0.540526,404,0.245958164,13.6816,-62.5767,13,2458654.026,2.98278,3.109528,6136.231445,,11.5247,5.53024567
387834907,70.08030723,315.6690663,8.4239,9.05812,9.396,7.434,6.786,,,,GIANT,,,,,,3.4,-1.7,1,2458325.583,2.310894,3.422324,6939.354004,,9.77486,5.396702392
388076005,68.05234528,318.0491788,9.39435,9.79419,9.92,8.764,8.414,6001,4.48102,,DWARF,1.00137,0.0470352,1.107,273,3.47865248,54.2365,29.0508,1,2458327.376,4.608,3.383,3213.219971,,11.2901,6.232648856
388104525,-65.19385123,55.93342241,11.6035,12.1014,12.314,10.924,10.545,5650,4.3263,,DWARF,1.13732,0.0577764,1,55,0.046076197,21.1255,16.543,13,2458654.253,0.540933,1.674337,257.347473,,9.7345,8.97370023
388106759,-69.47493878,62.8542415,10.5173,10.9718,11.21,9.892,9.491,5704.59,4.15401,-0.166535,DWARF,1.40065,0.0637915,1.02,109,0.03688081,-18.9545,13.9724,13,2458658.738,4.06719,1.783,2152.899902,,10.1429,6.667440405
389070884,-38.64563887,262.3352734,7.9771,8.36651,8.48,7.403,7.056,5963,4.15451,,DWARF,1.44708,0.0702814,1.09,3810,0.080491856,-5.43892,-76.7665,13,2458657.898,8.3504,1.814,15330,,10.1429,4.536144613
389182138,54.16177132,343.6357525,10.4602,10.9844,11.141,9.786,9.251,5256,4.59125,,DWARF,0.794852,0.0448844,0.899,822,0.140227661,-94.0701,9.94954,6_7_8,2458470.976,6.01524,2.128,30115.5,,10.6237,3.803024805
389525208,-38.59487625,313.2614814,10.0704,10.4693,10.493,9.539,9.193,6149,3.68593,,DWARF,2.57134,0.125276,1.17,110,0.0611918,-5.02304,-10.868,6_8,2458359.734,7.21048,2.671,250.093994,,8.9944,9.004741844
389753172,-47.9455607,351.2909618,12.7464,13.5274,13.93,11.598,10.837,4169,4.51708,,DWARF,0.736126,0.0688191,0.65,37,0.001690697,-32.589,-8.12902,25,2458957.555,2.87577,3.144,3200,,7.6262,6.237125054
389900760,65.51491568,23.50413325,12.8233,14.1872,15.648,11.1,10.205,3179,4.99978,,DWARF,0.240233,0.00728193,0.210366,739,0.05336665,306.282,-215.531,18,2458793.382,3.01106,3.073,1617.219971,,10.5907,6.978077261
389924075,-70.99178648,87.87434418,10.4016,10.7854,11.026,9.848,9.539,5909.57,4.33129,-0.302155,DWARF,1.16972,0.0560176,1.07,4444,0.08095205,-14.1874,-5.03082,15_16,2458684.476,1.41354,1.213,15231.5,,10.4243,4.543143313
390651552,9.751397755,191.9859372,8.8223,10.094,11.39,7.195,6.362,3297,4.89243,,DWARF,0.331472,0.00983149,0.312792,44,0.07193603,-1008.6,-459.8,15_16,2458715.304,6.11219,2.186,550,,9.4653,8.149093276
391821647,-70.35727826,82.76477534,10.8623,11.2653,11.331,10.263,9.958,6952,4.6722,,DWARF,0.941576,0.0378015,1.52,10403,0.4975726,6.51521,23.1402,15_16,2458713.201,2.03905,2.26,430,,8.26618,8.416328861
391904697,-72.55886274,106.4773221,11.4994,12.0522,12.281,10.733,10.249,5249.18,4.50544,0.257849,DWARF,0.877877,0.0440101,0.9,143,0.139769182,-12.1028,22.7694,20,2458848.027,5.586947,2.931427,1855.085021,,8.2558,6.829090453
391949880,-80.96457906,79.52228552,7.9849,8.37173,8.44,7.311,6.932,6059,4.3867,,DWARF,1.12777,0.0495226,1.13,116,0.137439355,-49.1459,45.307,4,2458411.902,3.532822,3.44312,11283.61914,,11.185,4.868878953
392476080,16.57995517,253.186335,9.78569,10.1138,10.217,9.382,9.07,6647,4.12315,,DWARF,1.69968,0.0746181,1.399,131,0.008078498,-8.4493,-9.25716,4_5,2458416.625,8.18554,4.436,2010,,10.2666,6.742009856
393414358,-38.32326505,94.33645253,10.439,10.9185,11.155,9.818,9.393,5715,3.93987,0.28,DWARF,1.79224,0.0968467,1.02,112,0.00196219,-17.5576,-27.2974,15_16,2458711.37,0.470242,1.286046,190.805786,,10.1522,9.29852115
393831507,27.45214771,187.6864754,10.5268,10.9653,10.899,9.915,9.508,5778.19,4.16097,0.0180147,DWARF,1.40032,0.0639723,1.036,18,0.0000566,50.5428,-33.9339,14_15_16_17_18,2458686.002,5.92923,3.196,13929.40039,,10.451,4.640168945
393911494,44.91202689,207.1786264,9.85649,10.3209,10.52,9.081,8.771,5590,4.45374,,DWARF,0.976212,0.0483266,0.988,17,0.039251126,-28.5747,-63.8893,14_15_16_17,2458686.003,5.92932,3.285777,14056.62988,,9.9478,4.630296976
393940766,-38.15971721,338.3206809,11.7835,12.1797,12.398,11.213,10.881,6060,4.3722,,DWARF,1.14676,0.0591859,1.13,49,0.218856335,22.3475,-25.8389,14_15_16_17_18_19,2458689.026,5.48923,3.29,910,,10.938,7.602396519
393965778,45.56399453,212.5468971,10.6375,11.0974,11.295,9.996,9.581,5468.73,4.37458,-0.122053,DWARF,1.0519,0.0523543,0.956,24,0.000908367,95.8426,-29.2817,18_19,2458685.407,1.83509,2.482,150,,10.1556,9.559771852
394029948,78.56885796,282.2290403,9.69902,10.1011,10.211,9.152,8.818,6073,4.20539,,DWARF,1.39264,0.0652763,1.135,76,0.001136941,27.2039,20.522,20,2458684.158,9.14692,4.042,8000,,12.6445,5.242275033
394050135,82.24543379,282.7951668,10.9461,11.3637,11.599,10.38,10.01,6042,4.14795,,DWARF,1.47996,0.06901,1.123,65,0.002560027,2.7914,-4.52064,16,2458684.193,7.38448,4.538,20998.8,,10.9828,4.194513807
394137592,-66.3589067,4.446467787,7.1062,7.59336,7.79,6.442,5.988,5479.3,3.68338,-0.02,DWARF,2.33604,0.109628,0.96,51,0.001047052,64.7627,-5.0556,14_15_16_17_18_19,2458684.097,0.43889,0.947,650,,10.5896,7.967716608
394509844,-79.80255029,154.9969263,10.5,10.9603,11.059,9.817,9.436,5855,4.16537,,DWARF,1.40929,0.0672161,1.06,268,0.242571563,-29.0711,-12.3333,14_15_16,2458687.264,4.802445,1.06063,5067.139948,,13.3081,5.738092752
394561119,-82.21888181,155.6075749,10.0068,10.3745,10.553,9.545,9.205,6501,4.07666,,DWARF,1.74836,0.0780452,1.33,253,0.010710209,9.06501,2.89563,14_15_16_17_18_19_20_21_22_23,2458683.521,4.784274,3.114722,489.269498,,10.6074,8.276129645
394657039,-78.54983928,51.78201569,10.5132,10.8504,11.021,10.038,9.758,6979.2,4.22135,0.17,DWARF,1.58746,0.0717136,1.53,76,0.01220639,11.6156,1.95907,7,2458493.056,1.46027,1.053,990,,10.0634,7.510912014
394698182,-83.08858219,54.98854895,11.9692,12.4077,12.557,11.386,11.029,5973,4.30614,,DWARF,1.22084,0.0572362,1.1,108,0.041663755,29.232,14.991,3_4_5,2458383.732,3.360137,1.393345,962.205078,,10.4981,7.541830889
395142888,59.56082161,335.3008552,9.7736,10.1997,10.386,9,8.78,8129,,,GIANT,7.38666,,,,,-1.2291,-1.76481,3_4_5,2458383.842,5.660182,1.640464,3927.099365,,10.4981,6.014820275
395171208,48.40681262,325.0145999,9.03527,9.35039,9.438,8.485,8.272,6696,4.07897,,DWARF,1.80173,0.0767587,1.42,1268,0.6174468,-9.80953,-10.5012,3_4_5,2458389.678,11.380259,2.128046,3183.166748,,10.4981,6.242851526
396356111,58.48948146,2.60037904,7.3307,7.64283,7.74,6.898,6.686,6748.74,4.126,,DWARF,1.71876,0.0711658,1.44,498,0.8589833,-98.6051,-9.77064,3_4_5,2458386.114,2.32485,1.514,2160,,11.2486,6.663865622
396368313,-75.83317805,212.8393193,11.2394,11.3053,11.135,10.996,10.942,9401,4.39139,,DWARF,1.63132,0.0630352,2.39,673,0.062254675,-6.75,-5.58406,3_4_5,2458382.228,2.476082,1.050608,383.409027,,8.4332,8.540844166
396562848,76.55312508,44.3260797,11.0548,12.2598,13.304,9.615,8.767,3414,4.97292,,DWARF,0.260187,0.00784341,0.231967,184,0.007761636,691.036,-399.685,3_4_5_6,2458395.23,14.8042,9.528,8910,,10.1672,5.12530574
396720998,-54.14717529,65.6553246,13.987,14.0417,14.308,14.089,13.842,50000,5.8024,,DWARF,0.147,0.111,0.5,51,0.000652154,8.36963,-0.758309,4,2458384.176,2.4861,2.304,168.009995,,8.235,9.436662203
396740648,66.36068325,97.74821094,10.7424,11.3103,11.446,9.957,9.425,5058,4.53907,,DWARF,0.81833,0.0476885,0.845,111,0.008085548,46.5121,-20.3619,13,2458657.737,21.70167,8.267642,211.656738,,7.1278,9.185919753
398733009,-9.046006357,32.16973956,15.61,15.9022,15.636,15.498,15.418,31000,5.59962,,DWARF,0.18,0.104,0.47,21,0.03582896,11.7817,-9.05741,1_2,2458327.729,51.953236,6.315533,2534.439941,,12.2423,6.49029499
398943781,-30.63986878,190.6187289,10.7875,11.2823,11.632,10.096,9.677,5546,4.53848,0.06,DWARF,0.880069,0.0416458,0.976,106,0.002944551,14.9002,11.8885,1_2,2458327.067,3.13879,4.90342,479.789856,,8.735,8.297372346
399144800,-67.38781455,163.1999472,10.6392,11.1558,11.54,9.94,9.495,5448,4.42481,,DWARF,0.989667,0.0531859,0.95,1457,0.144374087,-100.262,79.5747,4_5_6_7_8_9_10_11_12,2458436.209,71.41687,14.844805,2512.311523,,11.4881,6.499816274
399870368,9.998000941,74.55234477,9.3371,9.45174,9.47,9.068,8.963,8730,4.18942,,DWARF,1.97036,0.0657513,2.19,133,0.318402737,-2.65745,-4.99634,19,2458344.94,88.93384,8.427,830,,10.6361,7.702304769
399871011,8.980853875,74.5551331,11.0412,11.3697,11.203,10.566,10.318,6794,4.28232,,DWARF,1.4456,0.0637688,1.46,126,0.009013854,2.4933,-6.74447,4,2458414.836,5.649621,4.153365,47439.1875,,13.4734,3.309656895
400323948,-67.99189443,166.0858962,11.0897,11.7387,11.989,10.113,9.468,4876,,,GIANT,2.62415,,,,,7.24117,14.3583,1_2,2458325.779,0.512589,1.655647,5643.213379,,9.109901,5.62118382
400430915,57.32566198,295.3822089,12.6557,12.9591,13.061,12.236,12.013,6728,4.02611,,DWARF,1.92153,0.0863015,1.43,236,0.079676665,1.21921,0.462763,9,2458544.256,3.440847,2.560188,9037.225586,,12.7474,5.109912192
400476523,59.58913129,295.5589065,12.2339,12.5721,12.699,11.727,11.512,6615,4.14155,,DWARF,1.65271,0.0797588,1.38,233,0.11201445,-3.49739,-0.632569,1_2_4_5_6_7_8_9_11_12,2458334.45,19.31096,3.594,1060,,10.7378,7.436735337
400595342,-49.00059556,134.4417833,9.8174,9.88425,9.88,9.603,9.534,9810,4.4253,,DWARF,1.60776,0.0427739,2.51,800,0.07248943,-4.83727,4.10943,12,2458627.064,2.232659,2.538335,19244.41406,,12.7918,4.289238269
402026209,-42.06140263,353.5628576,11.8295,12.3162,12.483,11.179,10.746,5504,4.52122,-0.01,DWARF,0.894974,0.0555528,0.97,33,0.011076291,9.87373,-87.5177,1_2,2458328.754,4.461939,5.361187,21415.86914,,12.7222,4.173160739
402319411,-14.85994916,353.5400067,12.9238,13.4302,13.809,12.281,11.781,5391,4.45796,,DWARF,0.947585,0.052789,0.94,33,0.007337367,51.3091,-20.8375,1_4_5_6_7_8_9,2458358.451,95.244781,1.879098,5933.868652,,11.908,5.566655178
402898317,70.8694158,302.7380077,10.6699,11.3685,11.925,9.715,8.975,4455,4.55621,,DWARF,0.730261,0.0598493,0.7,119,0.004763311,-36.8943,55.1294,10_11,2458572.398,6.203183,3.102675,481.47464,,8.6522,8.293566457
403136413,-55.37899864,333.5787807,11.2314,11.6333,11.878,10.66,10.339,6115.77,3.80966,-0.03,DWARF,2.21081,0.112362,1.15,75,0.0745954,-8.31182,4.15277,10_11,2458571.336,14.175671,3.774857,917.111206,,8.6522,7.593945
403136415,-55.37330105,333.5596583,13.0934,13.5401,13.773,12.475,12.106,5744,4.51952,,DWARF,0.924044,,1.03,,,4.93003,-8.52275,10_11,2458586.567,19.593409,4.097541,1214.447632,,8.6522,7.289053019
403224672,-59.86446552,338.9846462,7.384,7.80173,7.95,6.806,6.419,5795.29,4.34751,,DWARF,1.13187,0.0489196,1.04,61,0.00037176,-108.388,-84.4187,1_2_3_4_5_6_8_9_10_11_12_13,2458326.985,1.744738,1.336674,158.200333,,9.36854,9.501981517
403256331,58.67926522,4.249330146,9.5425,9.65246,9.713,9.267,9.241,10097,3.5218,,DWARF,4.62151,0.15609,2.59,628,0.282891452,0.654229,-2.85639,1_8_11_12_13,2458327.402,3.33996,4.093,4800,,10.8727,5.796896907
403287048,-62.33398112,332.3578043,11.3569,11.718,11.948,10.771,10.505,6343,4.34409,,DWARF,1.25076,0.0565176,1.26,73,0.190392584,-34.716,-109.526,13,2458658.779,16.347876,3.041276,2614.100342,,11.8835,6.456694365
403308915,55.54284764,5.198919935,10.1731,10.3696,10.297,9.803,9.678,8398,4.26746,,DWARF,1.75481,0.0585553,2.079,511,0.018780522,-8.58626,-7.72096,1_4,2458325.505,6.267726,2.934834,289.679352,,5.1054,8.845206149
403693875,11.04344658,105.006208,13.3675,14.2058,14.96,12.182,11.346,4016,4.61255,,DWARF,0.648244,,0.628,,,-9.92817,-46.2021,12,2458630.351,18.351894,4.56693,1694.835449,,10.846,6.927181152
404340025,-49.63967553,195.8279928,10.7036,11.1081,11.211,10.12,9.795,5975.76,4.22256,0.147754,DWARF,1.34415,0.0706784,1.1,574,0.203622922,25.8088,-22.5696,1_4_7_8_11_12_13,2458327.45,2.58523,1.894,240,,9.2691,9.049471896
404467699,-14.14914337,25.87125319,10.2676,10.6498,10.891,9.769,9.46,6143,4.07739,,DWARF,1.63143,0.0750754,1.16,30,0.000951405,24.8731,-9.77301,13,2458666.522,10.95663,3.588,3830,,10.5024,6.042003065
404505029,9.030676082,201.9627597,9.26733,9.65981,9.815,8.747,8.446,6115,3.87646,,DWARF,2.04983,0.0925731,1.153,27,0.000342946,-23.9758,-7.51753,5,2458444.938,7.31523,1.832,8225,,10.642,5.212160233
405559035,55.15360073,234.8613837,10.67,11.0245,11.269,10.161,9.905,6319,4.38292,,DWARF,1.19132,0.0516508,1.25,27,0.00182813,-11.9686,-23.7474,2_3,2458356.153,2.853133,1.264674,1589.963257,,9.49275,6.99653228
405700729,-56.89426825,192.0577965,10.849,11.3424,11.489,10.173,9.719,5647,4.54632,,DWARF,0.882828,0.0481784,1,1954,0.31426087,-59.8423,-11.5933,2_3,2458361.877,8.22393,2.266,14740,,12.9465,4.578756291
405794804,65.03915669,324.7143091,9.79455,9.97226,10.018,9.511,9.365,8009,4.28961,,DWARF,1.6499,0.0513568,1.934,434,0.048665956,8.79623,3.61099,2_3,2458356.286,2.24172,3.989,23700,,12.5145,4.063129135
405862830,-43.62065223,279.0624329,10.3579,10.9183,11.002,9.655,9.07,5107.77,4.64113,0.0964554,DWARF,0.73404,0.0411332,0.86,1004,0.07519895,6.13836,10.7546,2_3,2458356.008,2.48421,1.554,4450,,13.0261,5.879099973
405904232,52.16412933,301.5625793,10.1098,10.4679,10.591,9.594,9.307,6349,4.00155,,DWARF,1.85543,0.0830301,1.26,560,0.06585844,7.43113,11.922,8,2458523.789,8.0885,7.864,2700,,9.74179,6.42159059
406672232,22.65461489,309.353389,8.5325,9.08067,9.358,7.636,7.102,5098,4.54682,,DWARF,0.818229,0.0500503,0.86,722,0.056381524,54.072,-57.8447,1_12_13,2458336.56,14.339928,4.674277,408.789337,,7.4371,8.471251103
406941612,-80.47294046,229.3402974,10.4904,11.6502,12.67,9.089,8.204,3482,4.80259,,DWARF,0.426465,0.0127779,0.421006,308,0.044011273,-450.955,-93.8193,18,2458791.903,1.03578,1.42,530,,8.4107,8.189310326
406976746,-83.05617264,230.5586673,9.0689,9.5885,9.8,8.352,7.858,5249,4.59514,,DWARF,0.791742,0.0453065,0.9,263,0.00254647,-89.1248,-9.59984,18_19,2458796.497,16.19058,3.367,990,,7.5825,7.510912014
407059875,66.16817002,5.470038442,10.5782,11.1489,11.384,9.806,9.253,5050,4.59137,,DWARF,0.769141,0.0471709,0.842,389,0.044081,-47.3488,-11.9106,7,2458495.79,17.878969,2.124101,976.801575,,10.1432,7.525484122
407126408,-80.80378553,234.5734039,9.6181,10.1919,10.452,8.842,8.273,4969,4.62222,,DWARF,0.732535,0.0488442,0.82,313,0.028860739,-40.0686,83.388,1,2458327.05,5.12944,4.832,3376.100098,,11.6789,6.178961714
407394748,77.88002754,5.420288407,9.5287,9.75342,9.81,9.178,9.058,7205,,,DWARF,1.76629,,,193,0.013854046,17.7,10,18_19,2458819.71,3.27767,3.071,1050,,10.3309,7.447026752
407966340,9.208481312,60.74794543,6.4386,6.77613,6.91134,5.945,5.706,6337.87,4.22602,,DWARF,1.42717,0.0557185,1.25,49,0.00093759,89.5668,-165.762,15,2458719.476,10.337892,4.065379,17447.52148,,9.7525,4.395665646
408137826,6.54605071,78.30044997,10.9968,11.44,11.456,10.39,10.042,5920,4.32332,,DWARF,1.1849,0.0592562,1.078,143,0.021284428,17.2951,-31.6023,15_16,2458712.04,2.94527,2.549,1240,,10.1894,7.266445787
408159788,7.056063306,78.44751497,10.6152,11.0963,11.314,9.941,9.541,5567,4.57374,,DWARF,0.84766,0.0441106,0.982,174,0.022252012,43.0911,-51.3118,1,2458329.2,6.036061,2.123832,1704.034261,,9.179,6.921304194
408203470,33.41446683,307.2113344,12.9984,14.1954,15.73,11.518,10.754,3446,4.83941,,DWARF,0.38621,0.0118685,0.375832,953,0.117486469,-76.25,-117.93,1,2458325.784,4.126904,4.492686,10068.55469,,9.2205,4.992582167
408310006,-20.9824661,144.8753587,8.86849,9.257,9.351,8.35,8.032,6086,4.2996,,DWARF,1.25279,0.0554422,1.141,90,0.005675371,-55.0824,10.9266,10_11,2458571.462,4.7631,1.838,850,,9.7472,7.676452686
408618999,69.10140701,43.43502024,8.3302,8.77969,8.953,7.688,7.283,5656,4.1408,,DWARF,1.4081,0.0701984,1,177,0.005434655,-46.293,-14.4127,14,2458683.679,1.55058,2.956,303.894989,,9.2293,8.793191153
408636441,62.75386139,326.8532929,9.92838,10.8385,11.93,8.771,7.93,3960,4.62853,,DWARF,0.627046,0.0185078,0.609617,697,0.079549834,-173.47,-10.4595,7_8,2458492.852,1.80819,2.783,773.254028,,10.1853,7.779194523
409183335,38.59752607,81.80783445,9.7229,10.0818,10.184,9.023,8.769,7174,,,DWARF,1.75529,,,327,0.073585786,-0.5,-17,15_16,2458711.816,1.283251,2.012261,1961.318237,,12.5313,6.768629834
409459226,-11.94269568,109.9503251,10.5816,11.9227,13.69,8.544,7.161,3435,,,GIANT,102.025,,,,,-0.799627,1.98361,7_9,2458492.341,0.94667,1.268,13790,,12.4933,4.651089335
409520860,37.18663539,355.4518935,10.3973,10.8334,11.114,9.761,9.44,6104,4.20508,,DWARF,1.40108,0.0640251,1.148,108,0.019672738,-0.110396,-16.1939,19_20,2458818.093,16.731638,5.23349,1154.391973,,9.52636,7.344116754
409794137,-13.55984099,126.4337795,10.2042,10.6624,10.723,9.59,9.201,5623,4.4047,,DWARF,1.03709,0.0528693,0.996,249,0.049759407,-8.27654,67.9426,7,2458492.396,2.78102,1.657,748.64,,10.5153,7.81431743
409934330,-71.55249704,302.1476691,8.1129,8.2106,7.89,7.575,7.523,,,,DWARF,,,,,,4.3,12.5,18_19,2458793.901,2.86415,2.722,9420,,10.0521,5.064872743
410094645,-22.1981438,133.2589196,12.4167,12.8339,13.026,11.77,11.45,6364,4.18848,,DWARF,1.50209,0.0790277,1.27,190,0.07021487,-0.871262,0.0843688,7,2458494.135,3.329371,4.049481,11042.78613,,10.6815,4.892303347
410153553,-69.16897804,340.4921556,11.9238,13.3925,15.24,10.046,9.145,3004,5.08528,,DWARF,0.188624,0.00571031,0.157909,81,0.010833324,334.357,-726.974,3,2458386.232,3.30968,2.283755,19306.42969,,11.7617,4.285745081
410214986,-69.1957526,354.914504,7.8541,8.31926,8.17,7.122,6.676,5414,4.45393,,DWARF,0.951985,0.0705779,0.94,66,0.425872922,79.4639,-67.4396,16,2458740.467,1.77587,2.069,690,,9.2118,7.902877273
410245915,-20.27475659,133.9648807,10.2658,10.6598,10.835,9.693,9.4,6547,,,DWARF,1.50132,,,175,0.010578718,-1.1,-5.3,17_18,2458766.01,6.15501,4.178,690,,9.68805,7.902877273
